Node,Distance
250461,343722.0
250462,342183.0
250463,340286.0
250464,340479.0
250465,336933.0
250466,338270.0
250467,339614.0
250468,337308.0
250469,341091.0
250470,373731.0
250471,358463.0
250472,357957.0
250473,336788.0
250474,338898.0
250475,335158.0
250476,358571.0
250477,373573.0
250478,342937.0
250479,342859.0
250480,340536.0
250481,341412.0
250482,339257.0
250483,340261.0
250484,341892.0
250485,338464.0
250486,338189.0
250487,339722.0
250488,340896.0
250489,341480.0
250490,337518.0
250491,337389.0
250492,333749.0
250493,335786.0
250494,334563.0
250495,336262.0
250496,334361.0
250497,337501.0
250498,336328.0
250499,336417.0
250500,343948.0
250501,335250.0
250502,335851.0
250503,335661.0
250504,337637.0
250505,338110.0
250506,338526.0
250507,337164.0
250508,336136.0
250509,348195.0
250510,344639.0
250511,346023.0
250512,346695.0
250513,347341.0
250514,346669.0
250515,347761.0
250516,346325.0
250517,346838.0
250518,349119.0
250519,350053.0
250520,349115.0
250521,348319.0
250522,349777.0
250523,349359.0
250524,347756.0
250525,345804.0
250526,345605.0
250527,345908.0
250528,342964.0
250529,342546.0
250530,343082.0
250531,345633.0
250532,345060.0
250533,346958.0
250534,346706.0
250535,347591.0
250536,348264.0
250537,346190.0
250538,345836.0
250539,346654.0
250540,343503.0
250541,351107.0
250542,350260.0
250543,351753.0
250544,349865.0
250545,351717.0
250546,353138.0
250547,352696.0
250548,352736.0
250549,350655.0
250550,352326.0
250551,350151.0
250552,349864.0
250553,350948.0
250554,356351.0
250555,353275.0
250556,352802.0
250557,354763.0
250558,368293.0
250559,351997.0
250560,352660.0
250561,352287.0
250562,351301.0
250563,350513.0
250564,351776.0
250565,352594.0
250566,351497.0
250567,355300.0
250568,353992.0
250569,350801.0
250570,351446.0
250571,349983.0
250572,349261.0
250573,347057.0
250574,347224.0
250575,345890.0
250576,350250.0
250577,351134.0
250578,349260.0
250579,348997.0
250580,350684.0
250581,348333.0
250582,349060.0
250583,349359.0
250584,348724.0
250585,348884.0
250586,347326.0
250587,349418.0
250588,349766.0
250589,342016.0
250590,341092.0
250591,340678.0
250592,341690.0
250593,342987.0
250594,344622.0
250595,344662.0
250596,343607.0
250597,343986.0
250598,343439.0
250599,343510.0
250600,343785.0
250601,344260.0
250602,344799.0
250603,342786.0
250604,343342.0
250605,342432.0
250606,342560.0
250607,343617.0
250608,342205.0
250609,341584.0
250610,340609.0
250611,340803.0
250612,340822.0
250613,341338.0
250614,341957.0
250615,341906.0
250616,343194.0
250617,341601.0
250618,341974.0
250619,339344.0
250620,338808.0
250621,337862.0
250622,337389.0
250623,340248.0
250624,336337.0
250625,337678.0
250626,335934.0
250627,337342.0
250628,337141.0
250629,337995.0
250630,339937.0
250631,339767.0
250632,339349.0
250633,338762.0
250634,338794.0
250635,338599.0
250636,337775.0
250637,337319.0
250638,336647.0
250639,337500.0
250640,338057.0
250641,338227.0
250642,346806.0
250643,343849.0
250644,347362.0
250645,349297.0
250646,342923.0
250647,341999.0
250648,346892.0
250649,344266.0
250650,344925.0
250651,345589.0
250652,345417.0
250653,340938.0
250654,341223.0
250655,342173.0
250656,343000.0
250657,339484.0
250658,340231.0
250659,339639.0
250660,343638.0
250661,345824.0
250662,345523.0
250663,346034.0
250664,342761.0
250665,344337.0
250666,342011.0
250667,342858.0
250668,344894.0
250669,345644.0
250670,344842.0
250671,366268.0
250672,366521.0
250673,365764.0
250674,363920.0
250675,362746.0
250676,365093.0
250677,365765.0
250678,365429.0
250679,365708.0
250680,362558.0
250681,363528.0
250682,361668.0
250683,364044.0
250684,362643.0
250685,363557.0
250686,364039.0
250687,362962.0
250688,362559.0
250689,361770.0
250690,371534.0
250691,371418.0
250692,369639.0
250693,370988.0
250694,372926.0
250695,375301.0
250696,369266.0
250697,368831.0
250698,368430.0
250699,372315.0
250700,374991.0
250701,370607.0
250702,369894.0
250703,370445.0
250704,371283.0
250705,367201.0
250706,366454.0
250707,364759.0
250708,366016.0
250709,363875.0
250710,365575.0
250711,366399.0
250712,365723.0
250713,369048.0
250714,367963.0
250715,368571.0
250716,367545.0
250717,367609.0
250718,369220.0
250719,369151.0
250720,367783.0
250721,368414.0
250722,367235.0
250723,366783.0
250724,366739.0
250725,367075.0
250726,365757.0
250727,366399.0
250728,360412.0
250729,358917.0
250730,358858.0
250731,359473.0
250732,359530.0
250733,361084.0
250734,361733.0
250735,361434.0
250736,361971.0
250737,364014.0
250738,361706.0
250739,359630.0
250740,360806.0
250741,358317.0
250742,356930.0
250743,357364.0
250744,359869.0
250745,361292.0
250746,359137.0
250747,362118.0
250748,362622.0
250749,355723.0
250750,357187.0
250751,355042.0
250752,362790.0
250753,360012.0
250754,361250.0
250755,361938.0
250756,360380.0
250757,359002.0
250758,356189.0
250759,365940.0
250760,364918.0
250761,365845.0
250762,364092.0
250763,366284.0
250764,364939.0
250765,363110.0
250766,366120.0
250767,365370.0
250768,365932.0
250769,363541.0
250770,362792.0
250771,362692.0
250772,361866.0
250773,368952.0
250774,366317.0
250775,365377.0
250776,362141.0
250777,364995.0
250778,361873.0
250779,361537.0
250780,360314.0
250781,359978.0
250782,371468.0
250783,371842.0
250784,371812.0
250785,370517.0
250786,372609.0
250787,374932.0
250788,373725.0
250789,373027.0
250790,376492.0
250791,375466.0
250792,374838.0
250793,376168.0
250794,373097.0
250795,371511.0
250796,375566.0
250797,374210.0
250798,373617.0
250799,370097.0
250800,371555.0
250801,373967.0
250802,372538.0
250803,369832.0
250804,368119.0
250805,368955.0
250806,369178.0
250807,369328.0
250808,368718.0
250809,368310.0
250810,371769.0
250811,373146.0
250812,372867.0
250813,370922.0
250814,372207.0
250815,370175.0
250816,371060.0
250817,370454.0
250818,370498.0
250819,369736.0
250820,369023.0
250821,376906.0
250822,371850.0
250823,371987.0
250824,370179.0
250825,375186.0
250826,376916.0
250827,375992.0
250828,377629.0
250829,374236.0
250830,373564.0
250831,374715.0
250832,376700.0
250833,386561.0
250834,378169.0
250835,377190.0
250836,380905.0
250837,372463.0
250838,371861.0
250839,369551.0
250840,371388.0
250841,370716.0
250842,371663.0
250843,370180.0
250844,372296.0
250845,373039.0
250846,371602.0
250847,370852.0
250848,370046.0
250849,370431.0
250850,366133.0
250851,369377.0
250852,370154.0
250853,370399.0
250854,365250.0
250855,366200.0
250856,368142.0
250857,363871.0
250858,364129.0
250859,364288.0
250860,363083.0
250861,364547.0
250862,363943.0
250863,362333.0
250864,363339.0
250865,367336.0
250866,364373.0
250867,362462.0
250868,361454.0
250869,362708.0
250870,363496.0
250871,363942.0
250872,369350.0
250873,368746.0
250874,369102.0
250875,369242.0
250876,368365.0
250877,366459.0
250878,369370.0
250879,369095.0
250880,367615.0
250881,366809.0
250882,368280.0
250883,370591.0
250884,368791.0
250885,368034.0
250886,368378.0
250887,367833.0
250888,367877.0
250889,367217.0
250890,366928.0
250891,366122.0
250892,364076.0
250893,365000.0
250894,364831.0
250895,363689.0
250896,365847.0
250897,365514.0
250898,364736.0
250899,364500.0
250900,363722.0
250901,366072.0
250902,366819.0
250903,365444.0
250904,367089.0
250905,366453.0
250906,366185.0
250907,365549.0
250908,365889.0
250909,364247.0
250910,365634.0
250911,365433.0
250912,364761.0
250913,364586.0
250914,364809.0
250915,358637.0
250916,360053.0
250917,356522.0
250918,354604.0
250919,353465.0
250920,352709.0
250921,354107.0
250922,351921.0
250923,353802.0
250924,354138.0
250925,355299.0
250926,356384.0
250927,357334.0
250928,355833.0
250929,356509.0
250930,356614.0
250931,353466.0
250932,351855.0
250933,350797.0
250934,353659.0
250935,350443.0
250936,352046.0
250937,352156.0
250938,350572.0
250939,353533.0
250940,352394.0
250941,355016.0
250942,355863.0
250943,357014.0
250944,356301.0
250945,355785.0
250946,356690.0
250947,354903.0
250948,354387.0
250949,355548.0
250950,353599.0
250951,356434.0
250952,355604.0
250953,357044.0
250954,356422.0
250955,354833.0
250956,356915.0
250957,358411.0
250958,356413.0
250959,356138.0
250960,356512.0
250961,358215.0
250962,356138.0
250963,356481.0
250964,356915.0
250965,357190.0
250966,357390.0
250967,361719.0
250968,358363.0
250969,358630.0
250970,356930.0
250971,362018.0
250972,361310.0
250973,360516.0
250974,363630.0
250975,356718.0
250976,357542.0
250977,357920.0
250978,357296.0
250979,342624.0
250980,342343.0
250981,357566.0
250982,341887.0
250983,369356.0
250984,369796.0
250985,370298.0
250986,372155.0
250987,357212.0
250988,357922.0
250989,357447.0
250990,371263.0
250991,356451.0
250992,356820.0
250993,355520.0
250994,356111.0
250995,358121.0
250996,356980.0
250997,353909.0
250998,359025.0
250999,359541.0
251000,359766.0
251001,362100.0
251002,359016.0
251003,361249.0
251004,359736.0
251005,359023.0
251006,354858.0
251007,358877.0
251008,360711.0
251009,357753.0
251010,355577.0
251011,350060.0
251012,348899.0
251013,349822.0
251014,352773.0
251015,354408.0
251016,352066.0
251017,350298.0
251018,351005.0
251019,354303.0
251020,351011.0
251021,352921.0
251022,352103.0
251023,352990.0
251024,353976.0
251025,354045.0
251026,354084.0
251027,346897.0
251028,347922.0
251029,345896.0
251030,345769.0
251031,346293.0
251032,350772.0
251033,351772.0
251034,352883.0
251035,353564.0
251036,353760.0
251037,352776.0
251038,355521.0
251039,354722.0
251040,354995.0
251041,353467.0
251042,354910.0
251043,353219.0
251044,353498.0
251045,352846.0
251046,351916.0
251047,357297.0
251048,355889.0
251049,357447.0
251050,356497.0
251051,355809.0
251052,353879.0
251053,352334.0
251054,354681.0
251055,355054.0
251056,353059.0
251057,352916.0
251058,352095.0
251059,352317.0
251060,352277.0
251061,351605.0
251062,351160.0
251063,351339.0
251064,348826.0
251065,350575.0
251066,351570.0
251067,350337.0
251068,351044.0
251069,349080.0
251070,353445.0
251071,353673.0
251072,352768.0
251073,350782.0
251074,352087.0
251075,350062.0
251076,351093.0
251077,350074.0
251078,351392.0
251079,350111.0
251080,350876.0
251081,351247.0
251082,362918.0
251083,361545.0
251084,360719.0
251085,361494.0
251086,360990.0
251087,360444.0
251088,360060.0
251089,358465.0
251090,360287.0
251091,361509.0
251092,361872.0
251093,361798.0
251094,363400.0
251095,361603.0
251096,359305.0
251097,358801.0
251098,360750.0
251099,360232.0
251100,362719.0
251101,361962.0
251102,360396.0
251103,357781.0
251104,358442.0
251105,358887.0
251106,359266.0
251107,358496.0
251108,357714.0
251109,357949.0
251110,359476.0
251111,357329.0
251112,362038.0
251113,361282.0
251114,357097.0
251115,356848.0
251116,358629.0
251117,359854.0
251118,508433.0
251119,502742.0
251120,503668.0
251121,360518.0
251122,503847.0
251123,357989.0
251124,503096.0
251125,362958.0
251126,362202.0
251127,361085.0
251128,361124.0
251129,360651.0
251130,361246.0
251131,364080.0
251132,363717.0
251133,363176.0
251134,362671.0
251135,361979.0
251136,362848.0
251137,361519.0
251138,362307.0
251139,360399.0
251140,359643.0
251141,360095.0
251142,359449.0
251143,360589.0
251144,358879.0
251145,357452.0
251146,358123.0
251147,359687.0
251148,358685.0
251149,358907.0
251150,361517.0
251151,361173.0
251152,360615.0
251153,360367.0
251154,359775.0
251155,359498.0
251156,358969.0
251157,358710.0
251158,356759.0
251159,357489.0
251160,356707.0
251161,355937.0
251162,355416.0
251163,356865.0
251164,355141.0
251165,213788.0
251166,214454.0
251167,296325.0
251168,296905.0
251169,356104.0
251170,354637.0
251171,356101.0
251172,353790.0
251173,355261.0
251174,355600.0
251175,354676.0
251176,353615.0
251177,354397.0
251178,354944.0
251179,351747.0
251180,354166.0
251181,353261.0
251182,352594.0
251183,350900.0
251184,353192.0
251185,352995.0
251186,354331.0
251187,352126.0
251188,353746.0
251189,351874.0
251190,353031.0
251191,350860.0
251192,351784.0
251193,352816.0
251194,352624.0
251195,352892.0
251196,352204.0
251197,352144.0
251198,356080.0
251199,355130.0
251200,355912.0
251201,356468.0
251202,356913.0
251203,354364.0
251204,358100.0
251205,357863.0
251206,357312.0
251207,359551.0
251208,358725.0
251209,356511.0
251210,356548.0
251211,355938.0
251212,355659.0
251213,357856.0
251214,357092.0
251215,354110.0
251216,354626.0
251217,353346.0
251218,352582.0
251219,353085.0
251220,352329.0
251221,355450.0
251222,354709.0
251223,354520.0
251224,355798.0
251225,356351.0
251226,356416.0
251227,353921.0
251228,354582.0
251229,354805.0
251230,400708.0
251231,400653.0
251232,397497.0
251233,400046.0
251234,399837.0
251235,398205.0
251236,399204.0
251237,398793.0
251238,398700.0
251239,398102.0
251240,399327.0
251241,397473.0
251242,397666.0
251243,395416.0
251244,398255.0
251245,397695.0
251246,395509.0
251247,396119.0
251248,394666.0
251249,393819.0
251250,391918.0
251251,392567.0
251252,393385.0
251253,391533.0
251254,390189.0
251255,391986.0
251256,391541.0
251257,390751.0
251258,391069.0
251259,391834.0
251260,390865.0
251261,390261.0
251262,390481.0
251263,389908.0
251264,389858.0
251265,389424.0
251266,389521.0
251267,388674.0
251268,387845.0
251269,387454.0
251270,386746.0
251271,389196.0
251272,388567.0
251273,386065.0
251274,388590.0
251275,387781.0
251276,387969.0
251277,387502.0
251278,387205.0
251279,385711.0
251280,385357.0
251281,384937.0
251282,383716.0
251283,383128.0
251284,383722.0
251285,384181.0
251286,383118.0
251287,385131.0
251288,387004.0
251289,386474.0
251290,384271.0
251291,381774.0
251292,382489.0
251293,382972.0
251294,382833.0
251295,383445.0
251296,381884.0
251297,383922.0
251298,372017.0
251299,371816.0
251300,373544.0
251301,372093.0
251302,370138.0
251303,369905.0
251304,369156.0
251305,368005.0
251306,368681.0
251307,368480.0
251308,369031.0
251309,368356.0
251310,368363.0
251311,366904.0
251312,366116.0
251313,367692.0
251314,365328.0
251315,364540.0
251316,363636.0
251317,362686.0
251318,365643.0
251319,366384.0
251320,365588.0
251321,366382.0
251322,362005.0
251323,361101.0
251324,363062.0
251325,360420.0
251326,362274.0
251327,364836.0
251328,363931.0
251329,364719.0
251330,364423.0
251331,363635.0
251332,362847.0
251333,365327.0
251334,363522.0
251335,364391.0
251336,362696.0
251337,365179.0
251338,367844.0
251339,366645.0
251340,365857.0
251341,361370.0
251342,360606.0
251343,359780.0
251344,358849.0
251345,361978.0
251346,361270.0
251347,360311.0
251348,359392.0
251349,358141.0
251350,357104.0
251351,357684.0
251352,355493.0
251353,358322.0
251354,357237.0
251355,358655.0
251356,357867.0
251357,357943.0
251358,358321.0
251359,357079.0
251360,356864.0
251361,361932.0
251362,360950.0
251363,360186.0
251364,364988.0
251365,364200.0
251366,367125.0
251367,367073.0
251368,363296.0
251369,362508.0
251370,365766.0
251371,364940.0
251372,358518.0
251373,359282.0
251374,357614.0
251375,361743.0
251376,360385.0
251377,359441.0
251378,364071.0
251379,360921.0
251380,363442.0
251381,368394.0
251382,368508.0
251383,367463.0
251384,368967.0
251385,366999.0
251386,368259.0
251387,370394.0
251388,367652.0
251389,367249.0
251390,366567.0
251391,366164.0
251392,365012.0
251393,365889.0
251394,362770.0
251395,363188.0
251396,361923.0
251397,364098.0
251398,361587.0
251399,364336.0
251400,364185.0
251401,341343.0
251402,341201.0
251403,341524.0
251404,340150.0
251405,339875.0
251406,339256.0
251407,340140.0
251408,339420.0
251409,338306.0
251410,508633.0
251411,509353.0
251412,341025.0
251413,339050.0
251414,343003.0
251415,341877.0
251416,339880.0
251417,340727.0
251418,339619.0
251419,339591.0
251420,337091.0
251421,336066.0
251422,337833.0
251423,337229.0
251424,337020.0
251425,337060.0
251426,336184.0
251427,336795.0
251428,336551.0
251429,337636.0
251430,338876.0
251431,336369.0
251432,336230.0
251433,330003.0
251434,328691.0
251435,327391.0
251436,327998.0
251437,326918.0
251438,326814.0
251439,336345.0
251440,335320.0
251441,333138.0
251442,332581.0
251443,332245.0
251444,334809.0
251445,335437.0
251446,331842.0
251447,333220.0
251448,332453.0
251449,330362.0
251450,332340.0
251451,331273.0
251452,335370.0
251453,333623.0
251454,333383.0
251455,332826.0
251456,335074.0
251457,333965.0
251458,332501.0
251459,334383.0
251460,333611.0
251461,334831.0
251462,334221.0
251463,333395.0
251464,332785.0
251465,331150.0
251466,331625.0
251467,333735.0
251468,332274.0
251469,331523.0
251470,330874.0
251471,330478.0
251472,331191.0
251473,330601.0
251474,331646.0
251475,331904.0
251476,330624.0
251477,329973.0
251478,330484.0
251479,330310.0
251480,329629.0
251481,329943.0
251482,330403.0
251483,329289.0
251484,330218.0
251485,329686.0
251486,329005.0
251487,330801.0
251488,330147.0
251489,328837.0
251490,328239.0
251491,329383.0
251492,330592.0
251493,335268.0
251494,335024.0
251495,271159.0
251496,272848.0
251497,335890.0
251498,323714.0
251499,322461.0
251500,324492.0
251501,325570.0
251502,326150.0
251503,329251.0
251504,327370.0
251505,328745.0
251506,328567.0
251507,329452.0
251508,329659.0
251509,329463.0
251510,327980.0
251511,328651.0
251512,330051.0
251513,329938.0
251514,329979.0
251515,330134.0
251516,322751.0
251517,321283.0
251518,321601.0
251519,326174.0
251520,321609.0
251521,320211.0
251522,326857.0
251523,320578.0
251524,319061.0
251525,321835.0
251526,319572.0
251527,318511.0
251528,320693.0
251529,320083.0
251530,319566.0
251531,324327.0
251532,320597.0
251533,319396.0
251534,322564.0
251535,321327.0
251536,319049.0
251537,320066.0
251538,330345.0
251539,331333.0
251540,329468.0
251541,328234.0
251542,327684.0
251543,327844.0
251544,328999.0
251545,327477.0
251546,326889.0
251547,327022.0
251548,329526.0
251549,327301.0
251550,327366.0
251551,328113.0
251552,326021.0
251553,324866.0
251554,324309.0
251555,325340.0
251556,322998.0
251557,321425.0
251558,323137.0
251559,324967.0
251560,322261.0
251561,324443.0
251562,323698.0
251563,320347.0
251564,323362.0
251565,321969.0
251566,321830.0
251567,324923.0
251568,325469.0
251569,324679.0
251570,325190.0
251571,326221.0
251572,326497.0
251573,326079.0
251574,323186.0
251575,324992.0
251576,326314.0
251577,335227.0
251578,334142.0
251579,334091.0
251580,336273.0
251581,334938.0
251582,334315.0
251583,332740.0
251584,333691.0
251585,334045.0
251586,336700.0
251587,337082.0
251588,336143.0
251589,335782.0
251590,336924.0
251591,335626.0
251592,337671.0
251593,333294.0
251594,332069.0
251595,332544.0
251596,331292.0
251597,330686.0
251598,331943.0
251599,332789.0
251600,332668.0
251601,334398.0
251602,331735.0
251603,334293.0
251604,335324.0
251605,336409.0
251606,335040.0
251607,335965.0
251608,336400.0
251609,338693.0
251610,337810.0
251611,336827.0
251612,338089.0
251613,338973.0
251614,337968.0
251615,340368.0
251616,337624.0
251617,340786.0
251618,341994.0
251619,344422.0
251620,341074.0
251621,343863.0
251622,341892.0
251623,344176.0
251624,342819.0
251625,344628.0
251626,337277.0
251627,338922.0
251628,336975.0
251629,338075.0
251630,340415.0
251631,342176.0
251632,343719.0
251633,343538.0
251634,330170.0
251635,329457.0
251636,328286.0
251637,333278.0
251638,331004.0
251639,328653.0
251640,329435.0
251641,328201.0
251642,327865.0
251643,329121.0
251644,330015.0
251645,336707.0
251646,333922.0
251647,335718.0
251648,332909.0
251649,334253.0
251650,326915.0
251651,327672.0
251652,329506.0
251653,328475.0
251654,331010.0
251655,330759.0
251656,331005.0
251657,334566.0
251658,335128.0
251659,334088.0
251660,335380.0
251661,336612.0
251662,333859.0
251663,335128.0
251664,335941.0
251665,336608.0
251666,335841.0
251667,338082.0
251668,339246.0
251669,334941.0
251670,338168.0
251671,335629.0
251672,339045.0
251673,342252.0
251674,343048.0
251675,339995.0
251676,341138.0
251677,340083.0
251678,342880.0
251679,342279.0
251680,341247.0
251681,336684.0
251682,337168.0
251683,337136.0
251684,337647.0
251685,337400.0
251686,337962.0
251687,337884.0
251688,339496.0
251689,340616.0
251690,338552.0
251691,339713.0
251692,339591.0
251693,340379.0
251694,341557.0
251695,339833.0
251696,338477.0
251697,340633.0
251698,338490.0
251699,319457.0
251700,318582.0
251701,317836.0
251702,318587.0
251703,318931.0
251704,321278.0
251705,317761.0
251706,317031.0
251707,318125.0
251708,316685.0
251709,316268.0
251710,319060.0
251711,320084.0
251712,317910.0
251713,315782.0
251714,317342.0
251715,318353.0
251716,317817.0
251717,319722.0
251718,316945.0
251719,316695.0
251720,316157.0
251721,316024.0
251722,315402.0
251723,314721.0
251724,315455.0
251725,316703.0
251726,314775.0
251727,315261.0
251728,314479.0
251729,313701.0
251730,315705.0
251731,316688.0
251732,316480.0
251733,318927.0
251734,317743.0
251735,314205.0
251736,315189.0
251737,314835.0
251738,313885.0
251739,315074.0
251740,320435.0
251741,319206.0
251742,322733.0
251743,323208.0
251744,323440.0
251745,319786.0
251746,319009.0
251747,324112.0
251748,318006.0
251749,324414.0
251750,327326.0
251751,326344.0
251752,327140.0
251753,326560.0
251754,324661.0
251755,324976.0
251756,323567.0
251757,324688.0
251758,325401.0
251759,326225.0
251760,317908.0
251761,325172.0
251762,317090.0
251763,315675.0
251764,316127.0
251765,316261.0
251766,324433.0
251767,324361.0
251768,323047.0
251769,322699.0
251770,319790.0
251771,323032.0
251772,323745.0
251773,324650.0
251774,315899.0
251775,313674.0
251776,312887.0
251777,313165.0
251778,315833.0
251779,314256.0
251780,314928.0
251781,315264.0
251782,313640.0
251783,312862.0
251784,311413.0
251785,312297.0
251786,311746.0
251787,311820.0
251788,310833.0
251789,312191.0
251790,311344.0
251791,313989.0
251792,312769.0
251793,313123.0
251794,314599.0
251795,310247.0
251796,310819.0
251797,311569.0
251798,309286.0
251799,311094.0
251800,310722.0
251801,311462.0
251802,311523.0
251803,307223.0
251804,309506.0
251805,309234.0
251806,311669.0
251807,308484.0
251808,313025.0
251809,310994.0
251810,307502.0
251811,315302.0
251812,314373.0
251813,313775.0
251814,314746.0
251815,318028.0
251816,315054.0
251817,313633.0
251818,314853.0
251819,312926.0
251820,316307.0
251821,314693.0
251822,319202.0
251823,315363.0
251824,314931.0
251825,315580.0
251826,320821.0
251827,318805.0
251828,320293.0
251829,319694.0
251830,312079.0
251831,312506.0
251832,314351.0
251833,310249.0
251834,309671.0
251835,309485.0
251836,311568.0
251837,313590.0
251838,313433.0
251839,314504.0
251840,314236.0
251841,316055.0
251842,314140.0
251843,312842.0
251844,327914.0
251845,328710.0
251846,329506.0
251847,327619.0
251848,328703.0
251849,330253.0
251850,331604.0
251851,332317.0
251852,333072.0
251853,334447.0
251854,333241.0
251855,336439.0
251856,334191.0
251857,331000.0
251858,331983.0
251859,332867.0
251860,335174.0
251861,327021.0
251862,325499.0
251863,329996.0
251864,329416.0
251865,325261.0
251866,326358.0
251867,325843.0
251868,327923.0
251869,336602.0
251870,507153.0
251871,336051.0
251872,341258.0
251873,341480.0
251874,338918.0
251875,337403.0
251876,335881.0
251877,338199.0
251878,338286.0
251879,337452.0
251880,337508.0
251881,339041.0
251882,337251.0
251883,336833.0
251884,336358.0
251885,336190.0
251886,334982.0
251887,334580.0
251888,335884.0
251889,332553.0
251890,331681.0
251891,329037.0
251892,343699.0
251893,509027.0
251894,330041.0
251895,330385.0
251896,317005.0
251897,316706.0
251898,330934.0
251899,329681.0
251900,332796.0
251901,330133.0
251902,330814.0
251903,327489.0
251904,327235.0
251905,328222.0
251906,326325.0
251907,330553.0
251908,324473.0
251909,322981.0
251910,317129.0
251911,329579.0
251912,329101.0
251913,330056.0
251914,345443.0
251915,352304.0
251916,353455.0
251917,352619.0
251918,345173.0
251919,346497.0
251920,347107.0
251921,353998.0
251922,353291.0
251923,354548.0
251924,351276.0
251925,348893.0
251926,350249.0
251927,350013.0
251928,350300.0
251929,350467.0
251930,345099.0
251931,346433.0
251932,345656.0
251933,347059.0
251934,347991.0
251935,347012.0
251936,345303.0
251937,346581.0
251938,345854.0
251939,345727.0
251940,344838.0
251941,348336.0
251942,349172.0
251943,349651.0
251944,348774.0
251945,347486.0
251946,348600.0
251947,348897.0
251948,348822.0
251949,349573.0
251950,346351.0
251951,348405.0
251952,348849.0
251953,349398.0
251954,348495.0
251955,350088.0
251956,350491.0
251957,349262.0
251958,347528.0
251959,346651.0
251960,347669.0
251961,346881.0
251962,349046.0
251963,349783.0
251964,348333.0
251965,349014.0
251966,347930.0
251967,347576.0
251968,349387.0
251969,346750.0
251970,346619.0
251971,344501.0
251972,345774.0
251973,344696.0
251974,347699.0
251975,345856.0
251976,348546.0
251977,346523.0
251978,344339.0
251979,344626.0
251980,344223.0
251981,343354.0
251982,344925.0
251983,343698.0
251984,345535.0
251985,344205.0
251986,342615.0
251987,343195.0
251988,343403.0
251989,344012.0
251990,344015.0
251991,342480.0
251992,343974.0
251993,348552.0
251994,348827.0
251995,345669.0
251996,345194.0
251997,348312.0
251998,346447.0
251999,347672.0
252000,346228.0
252001,346627.0
252002,343463.0
252003,341931.0
252004,341321.0
252005,339601.0
252006,342758.0
252007,343471.0
252008,341991.0
252009,342115.0
252010,344718.0
252011,345056.0
252012,344167.0
252013,344210.0
252014,343341.0
252015,343816.0
252016,343422.0
252017,342390.0
252018,342020.0
252019,341811.0
252020,345395.0
252021,346651.0
252022,345335.0
252023,344723.0
252024,343772.0
252025,343735.0
252026,342203.0
252027,342051.0
252028,343899.0
252029,344646.0
252030,342503.0
252031,343191.0
252032,344157.0
252033,343207.0
252034,343879.0
252035,343197.0
252036,339977.0
252037,343987.0
252038,341377.0
252039,346021.0
252040,344303.0
252041,343456.0
252042,341666.0
252043,342609.0
252044,342409.0
252045,341904.0
252046,340613.0
252047,339985.0
252048,342187.0
252049,343983.0
252050,342586.0
252051,339297.0
252052,338943.0
252053,341423.0
252054,338509.0
252055,349786.0
252056,348946.0
252057,349971.0
252058,348107.0
252059,349759.0
252060,350200.0
252061,351214.0
252062,348933.0
252063,349521.0
252064,348550.0
252065,350308.0
252066,349573.0
252067,350757.0
252068,350192.0
252069,349353.0
252070,348235.0
252071,347527.0
252072,347673.0
252073,346909.0
252074,345215.0
252075,347426.0
252076,347803.0
252077,347090.0
252078,346377.0
252079,344334.0
252080,345938.0
252081,347658.0
252082,349180.0
252083,348501.0
252084,347456.0
252085,348212.0
252086,349120.0
252087,349505.0
252088,349008.0
252089,343604.0
252090,347656.0
252091,346506.0
252092,347086.0
252093,346706.0
252094,351652.0
252095,351399.0
252096,352621.0
252097,350538.0
252098,349915.0
252099,349782.0
252100,352840.0
252101,352306.0
252102,353116.0
252103,353919.0
252104,354627.0
252105,353339.0
252106,351046.0
252107,351566.0
252108,353704.0
252109,352788.0
252110,349439.0
252111,348420.0
252112,348456.0
252113,348369.0
252114,349006.0
252115,347522.0
252116,348120.0
252117,348731.0
252118,346934.0
252119,346226.0
252120,352354.0
252121,352647.0
252122,351821.0
252123,352261.0
252124,348763.0
252125,349385.0
252126,348204.0
252127,351033.0
252128,351505.0
252129,350164.0
252130,351088.0
252131,345001.0
252132,342868.0
252133,346339.0
252134,343556.0
252135,344421.0
252136,342735.0
252137,342875.0
252138,345498.0
252139,345717.0
252140,344651.0
252141,341703.0
252142,344217.0
252143,343355.0
252144,342328.0
252145,342816.0
252146,342187.0
252147,343763.0
252148,343102.0
252149,340915.0
252150,342254.0
252151,342548.0
252152,340287.0
252153,341034.0
252154,341632.0
252155,339812.0
252156,341621.0
252157,339261.0
252158,341091.0
252159,346190.0
252160,344510.0
252161,346788.0
252162,345357.0
252163,347299.0
252164,347751.0
252165,346591.0
252166,347496.0
252167,214759.0
252168,215399.0
252169,349022.0
252170,348791.0
252171,346171.0
252172,347043.0
252173,345746.0
252174,348132.0
252175,348204.0
252176,346357.0
252177,347053.0
252178,347922.0
252179,343284.0
252180,343726.0
252181,343580.0
252182,349933.0
252183,342836.0
252184,344990.0
252185,343379.0
252186,344819.0
252187,348105.0
252188,346258.0
252189,345532.0
252190,344836.0
252191,343983.0
252192,346253.0
252193,342822.0
252194,344262.0
252195,346550.0
252196,346949.0
252197,340308.0
252198,341088.0
252199,341310.0
252200,340010.0
252201,336526.0
252202,338156.0
252203,340171.0
252204,339163.0
252205,340944.0
252206,342236.0
252207,340950.0
252208,341834.0
252209,341732.0
